"","commit_hash","commit_message","fix","classification","contains_bug","ns","nd","nf","entrophy","la","ld","lt","ndev","age","nuc","exp","rexp","sexp","glm_probability","name","commit_words","bayesian_score","spam_ham","jacob","charles"
"2181","b40c689e9d8a1abf2cd9f409f42587a5ea779f76","Use circle border for all incoming / outgoing connectors and edges","False","None","t",1,1,5,2.15268846073399,25,10,41.6,25,0.159821759259259,62,830,14.5724709362382,809,0.158507917620039,"freeplane",7,0.815875136199,"ham","False","False"
"2171","b485deb3578e11a5230d405666c7a0e7570ee84c","add palm_util_addrChange; track whether running on POSE to work around NetLibSelect bug.","True","Corrective","t",1,1,1,0,22,3,3553,1,0.621493055555556,49,1615,2.60902843734287,1615,0,"xwords",8,0.223873890586,"ham","False","False"
"3301","b50aaa17f23fd2131208abdff7e2400e0de97b7b","Cleaned up the logic that determines even rows and odd rows in a lot of jsp pages - #1736 Author: sreegit-svn-id: http://svn.openmrs.org/openmrs/trunk@12682 5bac5841-c719-aa4e-b3fe-cce5062f897an","False","Perfective","f",1,8,14,3.14443507867255,39,38,121.642857142857,10,354.526605489418,79,15003.5,1.01508043057708,3162,0,"openmrs-core",26,0.901026096018,"spam","False","False"
"651","b6d139257dedc403562d67122dc9ec1c640e459d","Add SortingAndPaging encapsulation","False","Feature Addition","t",1,2,3,1.24586070857693,258,0,0,1,0,0,2908,0,2784,0,"SSP",3,0.0215311004785,"ham","False","False"
"3351","b7117f61036c63238eb926c6eb71d42a56766501","windows-more-misc-fixes-20061005replace all DebugBreak() calls with osi_panic.nnremove calls to cm_RecycleSCache from VNOVNODE handler as its notnlock safe to drop and re-obtain locks to adhere to the lockingnhierarchynnrestore reference to CM_SCACHESYNC_STOREDATA that shouldnnot have been removed.nnremove attempts to adhere to locking hierarching from cm_GetNewSCache.ndropping the cm_scacheLock is too dangerousnnadd a check to ensure that the scache refcount is not zero if therenis a valid smb_fid_t pointing to it.nnmore debug loggingn","True","Corrective","t",1,1,8,2.51150719413962,128,72,2842.875,52,0.748198784722222,464,3913.5,1.71138023505145,3722,0,"openafs-netbsd5",44,0.706516629768,"ham","False","False"
"1100","b74a1881ec392120d910528c9f34cd115e0f965b","Fixed minor output issues.git-svn-id: https://joshua.svn.sf.net/svnroot/joshua/trunk@190 0ae5e6b2-d358-4f09-a895-f82f13dd62a4n","True","Corrective","t",1,1,1,0,6,5,1432,1,0.0277546296296296,12,85,37.0300250208507,29,0,"joshua",21,0.5,"ham","True","True"
"2671","b79e02e3b46b742ed1c631416aead855cc0eab0e","Added single task REST-resource and test","False","Feature Addition","t",1,11,41,5.06957553993174,1930,1465,63.2439024390244,32,46.2285636856368,56,883,1.00637140547691,879,0,"Activiti",6,0.00460161629424,"ham","False","False"
"851","b7bf508e735fd59f906bfef43a99177e32f838e0","Made iSENSE Imports an external library with included supplements","False","None","t",5,42,98,3.67537155841275,3379,297,60.4897959183673,6,2.1256533446712,160,3508.5,1.01591092081895,61,0,"iSENSE-Hardware",7,0.668223353785,"ham","False","False"
"3611","b9798cea92bc71af425b16ed244923da81e22fc7","Centralize creation of redirects to templategit-svn-id: https://ncisvn.nci.nih.gov/svn/psc/trunk@612 0d517254-b314-0410-acde-c619094fa49fn","False","None","t",2,3,6,2.48878559177699,14,7,83.3333333333333,7,4.17918788580247,14,1080.5,1.08963394630613,318,0,"psc-mirror",20,0.0437722968997,"ham","False","False"
"941","b9f84154c549e579b7b20a6e8022e22bde101cd4","put JTS back in core packages","False","None","t",1,10,30,4.65823234072252,1906,1,2.13333333333333,2,1.84587770061728,100,2467.5,1.05457395276394,640,0,"spatial-solr-sandbox",3,0.804582657314,"ham","True","False"
"661","ba1b001d709a7a047f738f01e872f663a8e87b43","Added missing toString methodgit-svn-id: https://itext.svn.sourceforge.net/svnroot/itext/trunk@1049 d55c716e-6631-0410-aaf4-a39e642303efn","False","Feature Addition","t",1,1,1,0,6,2,95,1,130.703310185185,5,26,1.00765091563927,21,0,"itext",20,0.818816811362,"spam","False","False"
"1821","baae3d9d4c4550b8912f5c10258f0a9d491cdd73","Make /help show the help and add a Help button to some alerts.git-svn-id: http://source.colloquy.info/svn/trunk@4578 cc480944-b4dd-0310-b5e3-89908df9b951n","False","Feature Addition","t",1,1,12,3.00195470258008,142,64,346.75,13,7.71312403549383,426,1590.5,1.02074615775756,1396,0,"Colloquy",22,0.665821193807,"ham","False","False"
"3691","bb36448c3a3fdbd2f48eb7ed722b103158f317df","GS-10574 Fixed test to use two samples in order to properly perform time averagesvn path=/xap/trunk/openspaces/; revision=126446nnnFormer-commit-id: 24e3e223441c81760c48cb5ecbb18c0f31bbdeba","True","Corrective","t",1,1,1,0,18,8,107,22,0.00056712962962963,1,3827,1764.26530612245,3827,0,"OpenSpaces",20,0.733161945135,"ham","False","False"
"3211","bb87bb9a97bef1e6885c01a3368a1f811d663faa","Comprehensive check of the locking modes for SIP handlers, to try and find a deadlock. Easy access to the activeSIPHandler list enumeration was removed to make sure every usage is picked up by the compiler and inspected by the programmer. This is also useful for future optimisation of the list.git-svn-id: https://opalvoip.svn.sourceforge.net/svnroot/opalvoip/opal/trunk@22850 023b2edf-31b2-4de3-b41e-bca80c47788fn","False","None","t",2,2,4,1.56368441384153,153,155,1271.5,11,9.63804108796296,605,7444.5,1.05071760704026,3706,0,"opal",44,0.265547433268,"ham","False","False"
"911","bd1fb247a53452113771f951c3169022a24930e2","Change 20081113-laszlo-4 by laszlo@T43-L3XEXMW on 2008-11-13 02:16:21 EST in /home/laszlo/src/svn/openlaszlo/trunk-liquid for http://svn.openlaszlo.org/openlaszlo/trunkSummary: Color example 3 gives warnings.nnNew Features:nnBugs Fixed: LPP-7193 - Color example 3 gives warnings.nnTechnical Reviewer: lou@louiorio.comnQA Reviewer: ptwnDoc Reviewer: (pending)nnDocumentation:nnRelease Notes:nnDetails: Applied Tucker's change, which updatesnand improves the example in a number of ways.nnTests: Run the affected file -- it should nownbe to specification per the comment on thenbug.nnnngit-svn-id: http://svn.openlaszlo.org/openlaszlo/trunk@11772 fa20e4f9-1d0a-0410-b5f3-dc9c16b8b17cn","False","None","f",1,1,1,0,54,54,80,14,13.6475694444444,2,627,1.07327312046813,59,0,"openlaszlo",87,0.0175123759455,"ham","False","False"
"2971","bd528edc591a6231a037f8b9a0b59a95349abf91","Add DisplayGroup backOffice IHM  - extend MenuTagLib to managae linking on different controller  - minor fix validation.js","True","Corrective","t",1,10,18,3.15712983606166,538,18,258.444444444444,7,34.3626459619342,500,2635.5,1.03487507254075,1697,0,"capdemat",14,0.802818866856,"ham","False","False"
"1221","bdd63cffba8b63e5a0f6711265c23cb82dd66d2f","Fixes Pixidou 'save as copy' command, reorganizes folder to standard layout (assets), upgrades module status to 'stable'. [#262 state:resolved milestone:'Release Candidate 2']","True","Corrective","t",1,10,34,3.36262479928818,1283,1273,198.264705882353,5,26.5014307598039,84,5018.5,1.00529840468333,1218,0,"exponent-cms",21,0.00968558118278,"ham","False","False"
"3210","bebfd1af7381b1bb0cf19e715004bb41516bdaad","w/ MiniTest","False","Preventative","t",1,2,4,1.56596690253311,141,61,31.75,10,0.502633101851852,8,94.5,1.50281435420335,94,0,"ZooTypers",2,0.79093228221,"ham","True","False"
"961","bf2febfc2f4e759b73c2d4d1e1fdfdfbaaa83f39","Fix for http://bugs.jython.org/issue1141.  __builtin__.__import__ had  subtle differences with CPython.  These differences would cause problems for those who wish to override __builtin__.__import__statement: import hell.first_circlen - CPython: ('hell.first_circle', None)n - old Jython:  ('hell.first_circle', ())n nstatement: import hell.first_circle as limbon - CPython: ('hell.first_circle', None)n - old Jython:  ('hell.first_circle', ('*',))nnAlso note that the second import statement with an as would return the head nmodule instead of the tail module, the opposite of what CPython  does.nn","True","Corrective","t",1,2,3,1.11857454620014,54,4,866.333333333333,16,73.4322839506173,90,3277,1.00459867381231,2561,0,"jython-legacy",60,0.774781283917,"ham","False","False"
"1471","c03b1252b6993924539740c20c7a874817af4aa7","Changes for Hypersonic Table/Column name case issues.git-svn-id: https://svn.cms.waikato.ac.nz/svn/weka/trunk@1922 e0a1b77d-ad91-4216-81b1-defd5f83fa92n","False","None","t",1,1,1,0,13,5,386,4,1045.10826388889,7,6,1.00095683866883,6,0,"weka",24,0.415931879905,"ham","False","False"
"791","c0a3dc66fe1b7dada19a1a9ace3067f18f788d84","am bba3d2f3: Add portrait dock image* commit 'bba3d2f3e939c0c6fb044d4500a127ea45c925a7':n  Add portrait dock imagen","False","Merge","f",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"platform_device_samsung_tuna",12,0.354546867687,"ham","False","False"
"3841","c0d57a902a383f240954d299e6a678e5dc5584ff","enable animation in FlatFields","False","None","t",1,3,4,1.37536827498811,133,13,1193.75,2,22.2144936342593,53,1198.5,1.01231696162528,1200,0.237144312040704,"visad",3,0.505293707002,"ham","False","False"
"2761","c28c7ab82fb54dec01309df134cf2beda9cc2873","Pull Request clean up","False","Perfective","t",1,2,2,0.781728122271454,29,27,398,11,0.0848263888888889,21,6068.5,9.84158821121572,3293,0,"vwf",3,0.557528068195,"ham","False","True"
"1631","c3025f355f98727caab93d48807831a369dbdd76","Deleted some cruft, fixed a bunch of unit tests","True","Corrective","t",2,9,22,2.8656671892436,167,875,162.954545454545,4,44.5138331228956,197,7457.5,1.00274127788721,218,0,"astridclone",6,0.747432491977,"ham","True","True"
"3751","c376634c7a64d3e672ca6db79306a2f2a690ac14","Bug 7233: Make test-basic-release work.","True","Corrective","t",2,3,5,0.710399151066005,21,16,146.6,4,364.59305787037,5,34,1.00091606804588,32,0,"opendylan",7,0.72220421472,"ham","False","False"
"1811","c53298718eee7b5e42bc82d4e15f71dfada78009","Fixed compliance problems introduced by one of the last commits.git-svn-id: https://opalvoip.svn.sourceforge.net/svnroot/opalvoip/opal/trunk@20761 023b2edf-31b2-4de3-b41e-bca80c47788fn","True","Corrective","t",2,2,3,1.35164411515339,8,1,1652.66666666667,11,0.40872299382716,342,1264,2.11259441910403,756,0,"opal",23,0.080952149699,"ham","False","False"
"3781","c5a6e234a448d02e9d6c1d8401ef2337fda64933","Silently wait for JAI to be available","False","None","f",1,1,1,0,0,1,696,18,0.00533564814814815,7,1534,188.418655097614,1335,0,"geotools",4,0.5,"ham","True","False"
"1131","c5d474ecce6418f47963e66b795d726e37640b78","Improved MobileSlider Added onWindowResize functionality to ScreenPopup to support turning of mobile device","False","Feature Addition","t",2,2,3,1.40567805524634,22,3,178.666666666667,4,12.0808950617284,60,820,1.18994880968269,120,0,"flamingo",10,0.760562282423,"ham","False","False"
"2621","c77fdf8174b46b4c597f3d7e6751475c107a2806","Made medline fetcher also use addBibEntries(), so duplicate check works for it, too.","False","Feature Addition","t",1,5,7,1.95645686892499,67,46,654.714285714286,11,4.64008432539683,398,2484,1.04166441204493,2433,0,"jabref",8,0.080952149699,"ham","False","False"
"1331","c88607184a713c382f40ed0a2922333d40fe9d09","More inventory view work. Also added SMSListenerBase class.","False","Feature Addition","t",1,5,11,2.87136110516292,195,72,222,1,13.8774768518519,179,2065,1.30795774923754,1937,0,"ScrollingMenuSign",8,0.0247862991943,"ham","True","False"
"3171","c9e173096a0a53a8c82ee0a5ffd59c9ead883c9e","reject empty separator","False","None","t",1,2,3,1.06241225321386,39,2,46.6666666666667,1,0.00270833333333333,6,815,165.102564102564,768,0,"sushi",2,0.735522022934,"ham","True","False"
"3231","c9fc024fa4441d06edad8d9ee54d91eeb0a53879","Linux: Moved display connection reference count to java. Linux: Load OpenGL library before opening display to work around a crash in NVIDIA drivers.","False","None","t",1,2,4,1.64630216522709,44,38,285.75,11,33.523275462963,51,4760.5,1.01563519604025,4719,0,"lwjgl",17,0.0380425463684,"ham","False","False"
"761","ca822225fcde7c69ad1ba67c92bfa76b7ace63ab","IDEA-58049 partial implementation","False","None","t",1,1,1,0,1,1,72,1,3.88125,3,3,1.25764895330113,3,0,"intellij-plugins",4,0.5,"ham","False","False"
"1441","caf82e692637f877e2e2157f93d3af50db377092","Added a revision number for easy compile-time tests.","False","Feature Addition","t",4,4,5,1.9705557172035,26,4,105.4,17,3.8647337962963,93,18874,1.17545446964316,715,0,"gSDL",7,0.5,"ham","False","False"
"2461","cb55da0d1042d806ddc89d2f3e97eed9edc49161","Moved __TryGetFieldOffset and __TryGetFieldMarshal up into FieldInfo.","False","None","t",1,3,5,2.20887184844536,16,64,496.2,4,0.00355324074074074,118,10265,129.521172638436,1244,0,"ikvm-fork",4,0.778912587631,"ham","False","False"
"2951","cbded3c4dc6f92ade940e49a3a3dccd889a77a0a","fix npe","True","Corrective","t",1,1,1,0,8,6,741,2,28.5601736111111,2,10,1.03501379275968,10,0,"katta",2,0.731519075497,"ham","True","False"
"2151","ccd3d4121eb7a871aca081aa1beb0ad3beeb3104","Small fix","True","Corrective","t",3,5,6,2.29081577836774,35,60,101,8,4.3340625,85,1989.5,1.24647090639696,103,0,"testlink-code",2,0.677527440349,"ham","True","True"
"3031","cee88dbf3a937a25929da6a596822fac3bc8a212","Added selection propagation to checkbox selectiongit-svn-id: http://primefaces.googlecode.com/svn/primefaces/trunk@8088 5a70e874-a5cb-11dd-8af2-493fb0bb9f7cn","False","Feature Addition","t",1,3,3,0.457972408843078,126,119,477,4,12.7439467592593,155,302,1.05198319524195,300,0,"primefaces-dcs",20,0.910039206061,"spam","False","False"
"3221","cfc80f48a81c0b8fc8b49ab80d10140ca7700b2a","i18n","False","None","t",1,1,2,0.573919018614765,116,53,428,9,217.896579861111,8,147.5,1.15908190012223,136,0,"squirrel-sql",1,0.750147385244,"ham","True","True"
"1061","cfc8ec5165de30847e578f9fbc79f8c9cf72d548","continue abstracting json into xcontent","False","None","t",1,35,45,5.13227883894802,220,175,124.333333333333,1,7.47034747942387,292,6319,1.00846045292954,5883,0,"elasticsearch",4,0.89558802631,"spam","True","False"
"1381","d021f72761a618d939e88f28b3f5c7a59efa8595","Javadoc review","False","Non Functional","t",1,1,5,1.11865930936341,52,33,162.6,3,105.564097222222,18,932,1.01414185089763,353,0,"spring-ldap",2,0.773801744635,"spam","False","True"
"1791","d036a2fb3069224eeb5c2102f10c71d2005bde63","New capture animationChange-Id: I45dd4989fcebd5fc69cfff55d69827574a438ec4n","False","Feature Addition","t",1,1,1,0,79,25,146,1,16.1300578703704,1,871,1.06199605779697,98,0,"packages_apps_Camera",5,0.453112762358,"ham","False","False"
"431","d11109bca57c17f897a7fb70d9bb68ac606badab","Improve rhizome direct push/pull/sync command line parsing and use of configuration. Not yet finished, but allows multiple rhizome direct peers and non-http URLs. #9","False","None","t",2,2,3,0.932262946075813,60,13,957.333333333333,5,-0.582380401234568,305,1900,0.0176855968221323,17,0,"serval-dna",22,0.749705767807,"ham","False","False"
"1091","d212b1fc99643381bea1402589d7d1562a351ab5","GS-9236 First refactoring of PU statistics API.svn path=/xap/trunk/openspaces/; revision=113157nnnFormer-commit-id: 0912b4436c673f7356637e17d77e9ce83c4db689","False","None","t",1,1,12,3.16989152466346,256,0,0,1,0,0,2651.5,0,2657,0,"OpenSpaces",17,0.5,"ham","False","False"
"1051","d23561b04195d46cdf4a8ecf13024c7e30fa1de9","AS-33","False","None","t",1,6,8,2.30312683259456,96,26,92,8,6.21551793981481,58,5161.5,1.51077541879773,5165,0,"intellij-plugins",2,0.5,"ham","False","False"
"2601","d268a1dab3e1b4ec1d9571e36295ada302e26848","Added Marion County, IN locationgit-svn-id: http://cadpage.googlecode.com/svn/trunk@3051 ed8909fc-68fd-3c11-af7c-6c41d973aed0n","False","Feature Addition","t",1,1,1,0,85,0,0,1,0,0,6088,0,1555,0,"cadpage",19,0.391713970482,"ham","False","False"
"1510","d40ac1afadfbba82bc266eebc029f3c99884c9a3","changed AddBookmark UI   make folder editing and add folder button mutually   exclusive   use ok button in edit folder name mode in addition to   soft keyboard enter   fixed folder list on startupChange-Id: Ie0bec93f1afe1f16e1693086f2fb25fd5ff723adn","True","Corrective","t",2,3,4,1.21177268217833,131,46,401,22,6.20070023148148,155,225.5,1.05467823227892,67,0,"packages_apps_Browser",27,0.5,"spam","False","False"
"3721","d57b24b1ecbe1ca71bbe522ffd05c50a190c1cdc","New iconhttp://forum.xda-developers.com/showpost.php?p=56795721&postcount=12644n","False","Feature Addition","f",2,5,5,0,0,0,0,16,13.7799652777778,31,14069,1.03313989966311,6566,0,"XPrivacy",12,0.04657603057,"ham","False","True"
"1521","d62af48bfdfdb33235bb04b0b81dcae495b590ca","Remove unused old code for setup stones in initial position","False","Feature Addition","t",1,1,1,0,12,61,674,1,0.837071759259259,11,7773,2.19464070904138,4912,0,"sgf",8,0.796783316863,"ham","False","False"
"2651","d64af8903a5108b16037c2f61b43f8b09ea42d7c","Point to new Dispersy.","False","Feature Addition","f",1,1,1,0,1,1,2,24,0.0565046296296296,37,171,18.6976648914379,159,0,"bsc-project",3,0.769696502838,"ham","False","False"
"2561","d70dd9f85d17c4fd824609e165b34484bf672290","TAP5-1492: New features for SeleniumTestCasegit-svn-id: https://svn.apache.org/repos/asf/tapestry/tapestry5/trunk@1087494 13f79535-47bb-0310-9956-ffa450edef68n","False","None","t",2,8,28,3.02686202997665,556,481,224.607142857143,12,215.005265790344,124,22444.5,1.00068199003809,206,0,"tapestry-5",22,0.729645051726,"ham","False","False"
